ISELL_ORDER_NUMBER,PICK_ID,ARTNO,ARTNAME_UNICODE,ORDER_TYPE,PICK_AREA
1352353393,60539,30256891,KOMPLclothesrail100white,Truck,FullServeinternal
1352353393,60539,50214560,PAXwrdfrm100x58x236whiteN,Truck,FullServeinternal
1352353393,60539,70277957,KOMPLshelf100x58white,Truck,FullServeinternal
1352353393,60539,90246352,KOMPLNdrawer100x58white,Truck,FullServeinternal
1352455928,60540,50433987,KOMPLp-outtray50x35white,Customer,FullServeinternal
1352455928,60540,30246722,KOMPLdrawer50x35white,Customer,FullServeinternal
1352447546,60541,20503571,EKTORPcvrfso3HallarpbeigeGB,Customer,FullServeinternal
1352447546,60541,90503558,EKTORPcvrfachHallarpbeigeGB,Customer,FullServeinternal
1352357901,60544,277989,KOMPLshelf100x35white,Collect,FullServeinternal
1352357901,60544,40277992,KOMPLshelf50x35white,Collect,FullServeinternal
1352357901,60544,70277957,KOMPLshelf100x58white,Collect,FullServeinternal
1352355575,60542,50357002,KALLRRhandle213mmstainlesssteel2-p,Truck,SelfServe
1352355575,60542,60403602,MALMNchest/6drw80x123whiteN,Truck,SelfServe
1352355575,60543,214505,KOMPLsoftclsnghinge3-p,Truck,FullServeinternal
1352355575,60543,20214566,PAXwrdfrm100x58x201whiteN,Truck,FullServeinternal
1352355575,60543,30256891,KOMPLclothesrail100white,Truck,FullServeinternal
1352355575,60543,60442383,FORSANDNdoor50x195white,Truck,FullServeinternal
1352355575,60543,70277957,KOMPLshelf100x58white,Truck,FullServeinternal
1352357858,60545,20393662,KULLENNNchest/5drw70x112white,Collect,SelfServe
1352358291,60546,459913,ENHETlegsffrm23.5white2-p,Collect,FullServeinternal
1352358291,60546,80448973,ENHETbsfrwshlvs60x40x60white,Collect,FullServeinternal
1352358599,60547,40102978,SAMLAbox39x28x14cm/11ltransparent,Collect,Markethall
1352358599,60547,50427632,EDSBRUKframe50x70blackstained,Collect,Markethall
1352358599,60547,90455086,SAMLANlidfbox11/22ltransparent,Collect,Markethall
1352358599,60548,20204647,UTRUSTAhinge952-p,Collect,FullServeinternal
1352420094,60549,40277992,KOMPLshelf50x35white,Customer,FullServeinternal
1352465240,60550,40277992,KOMPLshelf50x35white,Customer,FullServeinternal
1352465240,60550,257646,KOMPLglassshelf50x58white,Customer,FullServeinternal
1352465240,60550,257302,KOMPLmeshbskt50x35white,Customer,FullServeinternal
1352465240,60550,90256893,KOMPLclothesrail50white,Customer,FullServeinternal
1352471135,60551,80256940,KOMPLclothesrail100darkgrey,Customer,FullServeinternal
1352471135,60551,60509142,KOMPLshelf100x58darkgrey,Customer,FullServeinternal
1352359293,60554,90347351,SONGESANDwardrobe120x60x191white,Truck,SelfServe
1352358794,60552,50278726,LURYslatbdbseStanDblGB,Collect,SelfServe
1352358794,60553,90458914,IDANSbedfrmStanDbldarkbrownstainedGB,Collect,FullServeinternal
1352359293,60555,30533520,EKENSETso3KilandalightbeigeGB,Truck,FullServeinternal
1352359476,60556,10511208,SNRPApedalbin5lstainlesssteel,Collect,Markethall
1352359476,60556,20557413,SNJONKVILLshowcurtain180x180white/green,Collect,Markethall
1352359476,60556,40381286,TISKENtwlrckwsuctioncupwhite,Collect,Markethall
1352359476,60556,40381291,TISKENtoiletrllhldrwsuctioncupwhite,Collect,Markethall
1352359476,60556,40537971,FLODBJRKplantpot24in/outdoorlgrey-brn,Collect,Markethall
1352359476,60556,50177223,STDJAcutlerytray31x50white,Collect,Markethall
1352359476,60556,50335091,PAMPIGkitchenrollholderbeech,Collect,Markethall
1352359476,60556,70381275,TISKENhookwsuctioncupwhite2-p,Collect,Markethall
1352359476,60556,80515585,BONScontainerwsuctioncupgrey-green,Collect,Markethall
1352360148,60557,359206,IKEA365+foodcntnr600mlsquare/glass,Truck,Markethall
1352360148,60557,521948,UPPFYLLDsaladspinnerwhite,Truck,Markethall
1352360148,60557,10381909,IKEA365+lidsquare/bamboo,Truck,Markethall
1352360148,60557,20219936,RAFFIGfinials1pairblack,Truck,Markethall
1352360148,60557,30217135,HUGADcurtainrod120-210black,Truck,Markethall
1352360148,60557,30217159,RCKAcurtainrod120-210black,Truck,Markethall
1352360148,60557,40399998,SKUBBboxs6darkgrey,Truck,Markethall
1352360148,60557,40442195,TONSTTAvase27grey,Truck,Markethall
1352360148,60557,50219893,BETYDLIGcrtnrodhldrblack,Truck,Markethall
1352360148,60557,50359195,IKEA365+foodcntnr400mlround/glass,Truck,Markethall
1352360148,60557,50456554,GOminichst/2drw23x19x9smoked,Truck,Markethall
1352360148,60557,50498889,GANSJNbthrs3,Truck,Markethall
1352360148,60557,60217228,BETYDLIGwll/clngbrcktblack,Truck,Markethall
1352360148,60557,60381898,IKEA365+lidround/bamboo,Truck,Markethall
1352360148,60557,60454026,KROKFJORDENtoilrollstndzincplated,Truck,Markethall
1352360148,60558,50278726,LURYslatbdbseStanDblGB,Truck,SelfServe
1352360148,60558,50486650,OLIVBLADplantstand58in/outdoorblack,Truck,SelfServe
1352360148,60558,70420936,SAGSTUAhead+footbStanDblblackGB,Truck,SelfServe
1352360148,60558,80429408,SAGSTUAbedsidesFU/DBL/TW/SIblack,Truck,SelfServe
1352360148,60558,90124534,SKORVAmidbeamgalvanised,Truck,SelfServe
1352360676,60559,50545249,RIBBAframewposter50x70stackedcolours,Collect,Markethall
1352473526,60560,90311540,LILLVIKENwatertrap/strainer2bowls,Customer,FullServeinternal
1328085284,325,60532208,STRLALEDtbldecohouse/s2battery-op,Collect,Markethall
1332392682,12934,80251513,"GRhammockstand,outgrey",Collect,SelfServe
1343389392,38634,70532062,HGAFFELwallhook3-p,Collect,Markethall
1331540147,10920,20399895,PERSHULTbracket30x30white,PUP,Markethall
1316645198,69977,70518513,NSSELKLOCKAdc/2pwc240x220/50x80lgry-grn/multi,Collect,Markethall
1318656970,75642,10242739,BISSAshoecab3comp49x28x135white,Collect,SelfServe
